memory,type,is_cold,exec_time,connection_time,client_time,provider_time
512,warm,False,933675,0.096302,1117533,976
512,warm,False,860943,0.092053,1068821,867
512,warm,False,898667,0.090464,1051205,905
512,warm,False,889779,0.09114,1131475,991
512,warm,False,925013,0.108173,1085060,931
512,warm,False,934979,0.102407,1119053,966
512,warm,False,875953,0.117731,1135388,881
512,warm,False,886980,0.080664,1096601,960
512,warm,False,987639,0.08395,1122405,995
512,warm,False,868979,0.081327,999774,875
512,warm,False,894594,0.084961,1033346,900
512,warm,False,753274,0.089791,1100373,768
512,warm,False,932194,0.078788,1060578,938
512,warm,False,840130,0.092881,989062,847
512,warm,False,893792,0.081152,1119809,994
512,warm,False,885783,0.096904,1097228,957
512,warm,False,924492,0.064709,1064940,950
512,warm,False,980739,0.084383,1117170,987
512,warm,False,848431,0.07085,1001082,865
512,warm,False,1015922,0.116535,1192176,1022
512,warm,False,1112167,0.06498,1274758,1167
512,warm,False,874109,0.069335,1095866,885
512,warm,False,962707,0.093025,1112433,973
512,warm,False,862369,0.071307,1033599,868
512,warm,False,892630,0.08767,1093851,962
512,warm,False,899757,0.107744,1145966,979
512,warm,False,913271,0.102651,1071514,918
512,warm,False,971301,0.084125,1157711,1026
512,warm,False,832377,0.085346,1058396,839
512,warm,False,923630,0.074962,1086495,967
512,warm,False,1011357,0.085106,1152234,1018
512,warm,False,977667,0.11103,1137080,983
512,warm,False,1136894,0.066367,1253263,1144
512,warm,False,1064232,0.081201,1198882,1071
512,warm,False,1025541,0.092223,1178758,1032
512,warm,False,947921,0.119586,1117938,955
512,warm,False,961707,0.060461,1072681,967
512,warm,False,889218,0.076858,1097803,898
512,warm,False,912022,0.093942,1065456,919
512,warm,False,903276,0.078093,1043146,910
512,warm,False,964384,0.108808,1133499,973
512,warm,False,826226,0.085428,1109460,896
512,warm,False,974509,0.113436,1142894,981
512,warm,False,821844,0.07653,949739,828
512,warm,False,873398,0.090375,1041533,911
512,warm,False,904842,0.082379,1038166,910
512,warm,False,919903,0.096785,1105240,954
512,warm,False,925514,0.086741,1062331,934
512,warm,False,891492,0.09984,1044377,897
512,warm,False,950284,0.093447,1094823,957
512,warm,False,874583,0.087831,1042436,910
512,warm,False,899584,0.092548,1040887,906
512,warm,False,899693,0.09352,1116546,958
512,warm,False,891659,0.095931,1057931,918
512,warm,False,937187,0.119313,1104919,944
512,warm,False,874513,0.051669,981949,882
512,warm,False,914688,0.068547,1033589,922
512,warm,False,912257,0.099734,1064892,919
512,warm,False,828085,0.076445,992883,872
512,warm,False,926025,0.085771,1069364,932
512,warm,False,992406,0.065457,1107070,998
512,warm,False,944633,0.094646,1102322,964
512,warm,False,932936,0.072096,1064315,941
512,warm,False,926568,0.106257,1087619,933
512,warm,False,1014254,0.113539,1248182,1082
512,warm,False,1036199,0.09508,1221995,1073
512,warm,False,903322,0.084653,1041304,910
512,warm,False,981287,0.114915,1154086,989
512,warm,False,985501,0.073169,1119566,993
512,warm,False,1025696,0.09152,1172032,1031
512,warm,False,942509,0.085377,1076961,950
512,warm,False,934019,0.081814,1070202,942
512,warm,False,901072,0.090554,1045361,908
512,warm,False,925032,0.093469,1076767,931
512,warm,False,903365,0.088748,1106928,969
512,warm,False,963434,0.109031,1127525,970
512,warm,False,913656,0.089322,1053982,920
512,warm,False,1042478,0.108474,1201551,1048
512,warm,False,959443,0.086452,1098512,966
512,warm,False,840070,0.076803,1089984,848
512,warm,False,1027295,0.081437,1181863,1044
512,warm,False,1038494,0.082725,1176601,1049
512,warm,False,878714,0.112157,1111159,931
512,warm,False,1054300,0.100687,1206231,1060
512,warm,False,936795,0.063575,1054460,943
512,warm,False,913427,0.065341,1121287,1012
512,warm,False,928531,0.112341,1095223,934
512,warm,False,951686,0.100528,1104085,957
512,warm,False,973849,0.099279,1125300,980
512,warm,False,893174,0.087517,1076594,900
512,warm,False,880834,0.088365,1113992,980
512,warm,False,973855,0.054426,1079610,982
512,warm,False,936915,0.098937,1085413,943
512,warm,False,922253,0.093598,1124673,927
512,warm,False,999810,0.0795,1129739,1006
512,warm,False,1030959,0.057193,1140667,1037
512,warm,False,951103,0.092125,1098226,957
512,warm,False,919762,0.095348,1120086,974
512,warm,False,899679,0.088346,1084083,909
512,warm,False,866631,0.096602,1015218,874
512,warm,False,879810,0.089657,1106429,967
512,warm,False,879755,0.099585,1031380,888
512,warm,False,987039,0.073173,1106950,993
512,warm,False,932221,0.070067,1067427,938
512,warm,False,1056709,0.05054,1165916,1064
512,warm,False,1052535,0.093523,1299328,1060
512,warm,False,966153,0.083186,1098538,974
512,warm,False,911535,0.073154,1036524,918
512,warm,False,907396,0.094754,1090756,944
512,warm,False,914280,0.099351,1069088,922
512,warm,False,887367,0.103955,1142640,989
512,warm,False,905285,0.08488,1043113,911
512,warm,False,1048968,0.065956,1166061,1055
512,warm,False,1074672,0.105296,1231602,1081
512,warm,False,1101713,0.096865,1352098,1208
512,warm,False,987669,0.113377,1148250,994
512,warm,False,1008298,0.079119,1139938,1014
512,warm,False,983162,0.06453,1105130,991
512,warm,False,1075866,0.117633,1302335,1143
512,warm,False,956990,0.120052,1167219,997
512,warm,False,973582,0.07202,1158520,1039
512,warm,False,933936,0.065839,1069681,954
512,warm,False,867424,0.070109,990793,875
512,warm,False,925225,0.076251,1144099,1024
512,warm,False,1124699,0.073337,1247767,1131
512,warm,False,1051867,0.069498,1178060,1064
512,warm,False,1053459,0.084845,1191591,1060
512,warm,False,968081,0.118945,1236172,973
512,warm,False,832010,0.094968,1071992,840
512,warm,False,797201,0.082799,1088036,851
512,warm,False,868018,0.086096,1016669,885
512,warm,False,882937,0.075656,1014272,889
512,warm,False,953342,0.110672,1114246,958
512,warm,False,841080,0.10887,1003788,848
512,warm,False,991465,0.065252,1107091,998
512,warm,False,972020,0.083448,1105056,979
512,warm,False,925273,0.089841,1072866,931
512,warm,False,981061,0.096633,1141773,987
512,warm,False,903713,0.101187,1054397,911
512,warm,False,940922,0.099602,1106842,949
512,warm,False,878011,0.096641,1055871,910
512,warm,False,916999,0.117006,1092888,924
512,warm,False,950555,0.069407,1073921,958
512,warm,False,1021054,0.092302,1172658,1031
512,warm,False,818296,0.069338,1068317,830
512,warm,False,963216,0.12087,1143049,972
512,warm,False,899649,0.082894,1032335,904
512,warm,False,941514,0.110352,1120363,949
512,warm,False,1517574,0.064109,1635811,1524
512,warm,False,932163,0.100194,1084674,939
512,warm,False,909522,0.094733,1055295,915
512,warm,False,867172,0.098082,1010380,873
512,warm,False,935446,0.092319,1167126,942
512,warm,False,941462,0.082635,1117776,947
512,warm,False,909877,0.061852,1065659,943
512,warm,False,1027006,0.068345,1155182,1034
512,warm,False,977802,0.101755,1132813,983
512,warm,False,927892,0.081656,1065859,934
512,warm,False,971329,0.074594,1106786,979
512,warm,False,862841,0.074173,992730,868
512,warm,False,1013469,0.070374,1203797,1071
512,warm,False,853716,0.069725,983161,861
512,warm,False,900081,0.06576,1026510,912
512,warm,False,961961,0.082944,1173842,969
512,warm,False,908721,0.087976,1115409,915
512,warm,False,933260,0.080932,1071630,941
512,warm,False,1011549,0.078561,1211477,1017
512,warm,False,859814,0.083163,1006725,875
512,warm,False,938212,0.096381,1083869,943
512,warm,False,950137,0.112164,1119152,956
512,warm,False,948157,0.056012,1055260,954
512,warm,False,1011806,0.0911,1153469,1017
512,warm,False,953789,0.115821,1128035,960
512,warm,False,885765,0.088768,1071078,892
512,warm,False,960331,0.10266,1115185,967
512,warm,False,906403,0.098628,1091834,915
512,warm,False,985138,0.073981,1113124,991
512,warm,False,958471,0.082902,1103656,965
512,warm,False,1014865,0.094377,1162911,1023
512,warm,False,901446,0.086013,1034446,906
512,warm,False,927496,0.102047,1078970,933
512,warm,False,933146,0.073616,1054239,939
512,warm,False,977316,0.088016,1122528,986
512,warm,False,922129,0.112401,1085298,927
512,warm,False,871069,0.106115,1084568,877
512,warm,False,969672,0.07265,1168191,1054
512,warm,False,932571,0.117529,1105042,939
512,warm,False,1050508,0.063515,1169836,1059
512,warm,False,928152,0.095372,1084989,941
512,warm,False,935360,0.074393,1064706,941
512,warm,False,911811,0.089107,1054557,918
512,warm,False,912816,0.088869,1054600,920
512,warm,False,936551,0.074233,1067859,944
512,warm,False,926632,0.075025,1056160,935
512,warm,False,965579,0.117184,1138649,973
512,warm,False,887168,0.085781,1021748,891
512,warm,False,869929,0.102446,1024503,877
512,warm,False,891224,0.086808,1072439,897
512,warm,False,969308,0.112164,1139467,978
512,warm,False,872244,0.068676,991335,880
512,warm,False,1019444,0.069189,1136626,1027
512,warm,False,936926,0.084264,1142638,1013
512,warm,False,992098,0.072876,1193658,1077
512,warm,False,849992,0.098099,1077082,860
512,warm,False,1003270,0.087902,1146168,1010
512,warm,False,927140,0.092645,1075929,934
512,warm,False,863144,0.10209,1093169,871
512,warm,False,1011159,0.114142,1186015,1019
512,warm,False,878704,0.071646,1000834,884
512,warm,False,923663,0.099704,1085383,929
512,warm,False,882246,0.076029,1036565,891
512,warm,False,1127138,0.075804,1257067,1132
512,warm,False,810863,0.096143,1107227,873
512,warm,False,1063061,0.109028,1263565,1097
512,warm,False,866759,0.085106,1001923,873
512,warm,False,846018,0.06653,1062394,854
512,warm,False,896923,0.082002,1031033,904
512,warm,False,967853,0.072758,1092209,975
512,warm,False,947446,0.080587,1082574,954
512,warm,False,876669,0.10097,1055796,908
512,warm,False,909413,0.091074,1047758,916
512,warm,False,896481,0.079364,1068012,903
512,warm,False,962456,0.063545,1078712,968
512,warm,False,1005674,0.082938,1142581,1012
512,warm,False,900273,0.070828,1022118,908
512,warm,False,874562,0.090128,1012883,880
512,warm,False,819426,0.090213,1096963,829
512,warm,False,933229,0.098156,1164253,1027
512,warm,False,985197,0.111742,1157223,992
512,warm,False,1030775,0.11057,1201501,1044
512,warm,False,948943,0.081987,1084316,955
512,warm,False,927298,0.080818,1069483,942
512,warm,False,917410,0.10527,1074200,924
512,warm,False,954970,0.087562,1118899,964
512,warm,False,876439,0.056992,989023,884
512,warm,False,1001732,0.094421,1188295,1010
512,warm,False,1166320,0.093717,1327880,1177
512,warm,False,898032,0.074164,1049798,932
512,warm,False,937156,0.074862,1063297,943
512,warm,False,1098287,0.080442,1236009,1104
512,warm,False,965591,0.084864,1099088,971
512,warm,False,843808,0.086574,1073923,853
512,warm,False,913504,0.080982,1097494,920
512,warm,False,831532,0.087774,970007,838
512,warm,False,960345,0.111847,1163033,970
512,warm,False,944359,0.097539,1091541,951
512,warm,False,902172,0.094365,1106527,923
256,warm,False,1400428,0.053983,1574406,1481
256,warm,False,1295992,0.086224,1488156,1351
256,warm,False,1418663,0.075043,1539060,1425
256,warm,False,1463134,0.069796,1579255,1468
256,warm,False,1280390,0.09105,1518778,1378
256,warm,False,1361561,0.079377,1489637,1367
256,warm,False,1499192,0.102046,1653681,1505
256,warm,False,1344491,0.097394,1492811,1353
256,warm,False,1475157,0.095417,1687301,1543
256,warm,False,1311243,0.07056,1426988,1317
256,warm,False,1512044,0.093533,1657236,1518
256,warm,False,1408293,0.085898,1544132,1414
256,warm,False,1486226,0.08387,1622922,1492
256,warm,False,1372734,0.120159,1639217,1473
256,warm,False,1418558,0.079856,1560072,1427
256,warm,False,1423650,0.103322,1580761,1429
256,warm,False,1255528,0.077619,1485694,1262
256,warm,False,1124452,0.100203,1393970,1131
256,warm,False,1536102,0.079303,1680535,1547
256,warm,False,1332099,0.081943,1462413,1339
256,warm,False,1306436,0.088501,1445980,1312
256,warm,False,1395517,0.080979,1612040,1484
256,warm,False,1379453,0.11071,1540725,1386
256,warm,False,1293661,0.113421,1462558,1300
256,warm,False,1257877,0.080803,1407577,1279
256,warm,False,1432547,0.092135,1577546,1440
256,warm,False,1398238,0.092102,1540935,1407
256,warm,False,1382069,0.094929,1598533,1458
256,warm,False,1416949,0.108241,1576233,1424
256,warm,False,1299413,0.075076,1487526,1308
256,warm,False,1396382,0.086592,1535098,1404
256,warm,False,1352275,0.070161,1534352,1422
256,warm,False,1408836,0.098781,1562162,1420
256,warm,False,1401071,0.071316,1523174,1406
256,warm,False,1307312,0.103877,1568309,1315
256,warm,False,1313682,0.091956,1553271,1411
256,warm,False,1322405,0.084267,1458806,1329
256,warm,False,1390594,0.088818,1531855,1399
256,warm,False,1282810,0.082703,1428872,1289
256,warm,False,1310135,0.081376,1446629,1320
256,warm,False,1386682,0.090286,1532595,1397
256,warm,False,1329870,0.103074,1488565,1336
256,warm,False,1371784,0.104171,1531854,1377
256,warm,False,1368533,0.098071,1522268,1375
256,warm,False,1562207,0.092608,1707228,1567
256,warm,False,1326743,0.083426,1463639,1334
256,warm,False,1399331,0.079049,1566965,1406
256,warm,False,1450344,0.099711,1597997,1456
256,warm,False,1325269,0.088357,1547154,1331
256,warm,False,1369500,0.079012,1571203,1444
256,warm,False,1411472,0.102333,1562421,1417
256,warm,False,1308641,0.124594,1490042,1315
256,warm,False,1386214,0.08758,1528686,1392
256,warm,False,1434695,0.098207,1624546,1477
256,warm,False,1180832,0.064923,1384490,1274
256,warm,False,1497575,0.10342,1662291,1508
256,warm,False,1427310,0.099155,1587571,1437
256,warm,False,1542487,0.06442,1670592,1550
256,warm,False,1287233,0.084036,1422253,1293
256,warm,False,1232225,0.126792,1412594,1238
256,warm,False,1260223,0.095586,1486587,1266
256,warm,False,1303224,0.0679,1425045,1309
256,warm,False,1356031,0.104601,1518937,1363
256,warm,False,1410990,0.071868,1540624,1416
256,warm,False,1362647,0.087475,1507518,1375
256,warm,False,1365901,0.109172,1531122,1373
256,warm,False,1540635,0.085027,1683257,1550
256,warm,False,1270232,0.125672,1450295,1276
256,warm,False,1417797,0.09632,1589363,1449
256,warm,False,1024417,0.088376,1189588,1030
256,warm,False,1440022,0.080622,1570687,1447
256,warm,False,1291622,0.096325,1445376,1299
256,warm,False,1308967,0.091884,1489420,1324
256,warm,False,1493929,0.121592,1678022,1504
256,warm,False,1425992,0.084105,1566713,1433
256,warm,False,1572619,0.074636,1707908,1580
256,warm,False,1471925,0.101299,1627165,1481
256,warm,False,1378643,0.097578,1626660,1481
256,warm,False,1241302,0.050777,1341607,1250
256,warm,False,1243512,0.097287,1396318,1252
256,warm,False,1465965,0.099395,1710079,1475
256,warm,False,1361253,0.113933,1535853,1369
256,warm,False,1439580,0.092774,1638539,1449
256,warm,False,1274269,0.057321,1384839,1284
256,warm,False,1476030,0.082928,1661637,1532
256,warm,False,1417255,0.085974,1556955,1423
256,warm,False,1280990,0.111048,1530418,1372
256,warm,False,1374030,0.122035,1549700,1383
256,warm,False,1501768,0.055858,1618175,1510
256,warm,False,1335995,0.093949,1556182,1402
256,warm,False,1520917,0.072012,1652490,1528
256,warm,False,1383795,0.107899,1579175,1391
256,warm,False,1190757,0.097652,1383718,1197
256,warm,False,1401563,0.097848,1548173,1408
256,warm,False,1481811,0.091771,1631453,1496
256,warm,False,1165151,0.100342,1392060,1174
256,warm,False,1226261,0.072381,1396996,1232
256,warm,False,1229170,0.113096,1395624,1235
256,warm,False,1362579,0.061569,1475673,1368
256,warm,False,1274197,0.089093,1416501,1280
256,warm,False,1184621,0.119576,1393768,1191
256,warm,False,1328829,0.086171,1476190,1335
256,warm,False,1290636,0.10256,1464494,1297
256,warm,False,1302879,0.111693,1469494,1310
256,warm,False,1439795,0.078612,1572933,1447
256,warm,False,1331630,0.089072,1474426,1338
256,warm,False,1371303,0.091421,1522331,1378
256,warm,False,1409823,0.105177,1594278,1446
256,warm,False,1287498,0.099523,1435432,1295
256,warm,False,1517911,0.097113,1671974,1525
256,warm,False,1449483,0.087032,1641358,1458
256,warm,False,1339067,0.10695,1547061,1395
256,warm,False,1381474,0.095236,1596744,1452
256,warm,False,1162511,0.08953,1425655,1169
256,warm,False,1294219,0.060891,1494511,1380
256,warm,False,1644089,0.117189,1827516,1668
256,warm,False,1495030,0.095722,1650574,1503
256,warm,False,1440830,0.069402,1657663,1538
256,warm,False,1366251,0.081988,1499727,1372
256,warm,False,1381961,0.058309,1493136,1389
256,warm,False,1404150,0.097641,1550426,1409
256,warm,False,1330869,0.081193,1549987,1424
256,warm,False,1183507,0.065687,1346854,1190
256,warm,False,1236946,0.082756,1424019,1243
256,warm,False,1450339,0.104108,1609451,1454
256,warm,False,1310085,0.125459,1485525,1315
256,warm,False,1302015,0.082398,1496791,1369
256,warm,False,1376101,0.115496,1541871,1381
256,warm,False,1455255,0.084463,1592290,1463
256,warm,False,1546082,0.07141,1672396,1554
256,warm,False,1255363,0.063254,1379579,1264
256,warm,False,1261834,0.097644,1416264,1275
256,warm,False,1390526,0.069383,1513276,1400
256,warm,False,1348385,0.06854,1488884,1359
256,warm,False,1446770,0.066238,1563381,1455
256,warm,False,1333608,0.07555,1458719,1340
256,warm,False,1390952,0.074665,1529083,1398
256,warm,False,1424061,0.089398,1569170,1431
256,warm,False,1356387,0.087522,1503461,1364
256,warm,False,1482743,0.081439,1615304,1492
256,warm,False,1401699,0.078773,1530887,1408
256,warm,False,1314941,0.083956,1531484,1323
256,warm,False,1357963,0.077811,1483937,1364
256,warm,False,1521179,0.08081,1741125,1609
256,warm,False,1225174,0.057029,1335282,1231
256,warm,False,1391812,0.065944,1591926,1481
256,warm,False,1275524,0.101089,1532504,1378
256,warm,False,1330135,0.103076,1488693,1336
256,warm,False,1424605,0.091403,1569338,1433
256,warm,False,1309874,0.073461,1431745,1317
256,warm,False,1420528,0.093268,1567670,1426
256,warm,False,1451540,0.087998,1595533,1461
256,warm,False,1356563,0.081808,1496942,1363
256,warm,False,1456575,0.096389,1608213,1463
256,warm,False,1422444,0.110577,1617108,1454
256,warm,False,1231239,0.09462,1382734,1238
256,warm,False,1317866,0.081033,1494916,1327
256,warm,False,1312327,0.102316,1489666,1319
256,warm,False,1428425,0.076573,1556162,1436
256,warm,False,1200159,0.07835,1400527,1276
256,warm,False,1420099,0.092872,1562150,1424
256,warm,False,1268022,0.092453,1470678,1335
256,warm,False,1307546,0.086733,1461834,1322
256,warm,False,1378401,0.10734,1542627,1387
256,warm,False,1403727,0.067758,1525270,1410
256,warm,False,1308594,0.085212,1439102,1314
256,warm,False,1360378,0.089752,1504086,1366
256,warm,False,1279289,0.073131,1407693,1287
256,warm,False,1408708,0.096378,1559872,1414
256,warm,False,1187937,0.082851,1421402,1195
256,warm,False,1104883,0.088096,1244663,1111
256,warm,False,1322051,0.08006,1528702,1404
256,warm,False,1488609,0.124744,1666813,1497
256,warm,False,1461297,0.104072,1621589,1472
256,warm,False,1386083,0.094039,1542071,1398
256,warm,False,1301923,0.053334,1491561,1326
256,warm,False,1378925,0.066723,1503429,1395
256,warm,False,1345353,0.064346,1460694,1351
256,warm,False,1320756,0.069102,1435754,1327
256,warm,False,1433196,0.08468,1662417,1536
256,warm,False,1327995,0.073536,1447817,1334
256,warm,False,1369494,0.100339,1562177,1417
256,warm,False,1273044,0.098726,1523800,1376
256,warm,False,1336155,0.110028,1502159,1342
256,warm,False,1335482,0.093675,1552973,1413
256,warm,False,1356288,0.098398,1508503,1365
256,warm,False,1394880,0.078827,1575151,1445
256,warm,False,1218340,0.093179,1364378,1224
256,warm,False,1445128,0.078106,1578181,1451
256,warm,False,1360826,0.088068,1496131,1367
256,warm,False,1166877,0.064778,1287334,1173
256,warm,False,1322077,0.089433,1457406,1327
256,warm,False,1229756,0.064154,1388217,1235
256,warm,False,1419685,0.068764,1601346,1476
256,warm,False,1372144,0.067621,1486746,1379
256,warm,False,1430288,0.087908,1619318,1483
256,warm,False,1462943,0.104285,1620325,1471
256,warm,False,1386917,0.056854,1489380,1393
256,warm,False,1380395,0.078801,1509902,1389
256,warm,False,1401653,0.103291,1558196,1414
256,warm,False,1380220,0.079062,1520312,1386
256,warm,False,1221456,0.101568,1417325,1273
256,warm,False,1365604,0.08784,1503697,1372
256,warm,False,1281562,0.105076,1528788,1287
256,warm,False,1298910,0.077071,1478508,1356
256,warm,False,1432763,0.079664,1560865,1439
256,warm,False,1461548,0.114834,1662866,1467
256,warm,False,1241615,0.07802,1369832,1248
256,warm,False,1370516,0.077346,1502788,1376
256,warm,False,1322561,0.097798,1482118,1329
256,warm,False,1281829,0.100076,1490046,1289
256,warm,False,1363310,0.092569,1503967,1369
256,warm,False,1404590,0.089986,1548456,1414
256,warm,False,1371511,0.096913,1525171,1382
256,warm,False,1372327,0.078713,1550534,1428
256,warm,False,1440142,0.103148,1595855,1446
256,warm,False,1414118,0.099285,1566393,1421
256,warm,False,1252189,0.099478,1405492,1258
256,warm,False,1309463,0.084095,1455499,1317
256,warm,False,1290288,0.111949,1456193,1299
256,warm,False,1405145,0.099541,1624344,1480
256,warm,False,1429067,0.104288,1587917,1437
256,warm,False,1423138,0.073616,1547019,1431
128,cold,True,1701683,0.116002,4710912,1713
128,cold,True,1796778,0.093444,4752728,1810
128,cold,True,1876765,0.133976,4640717,1889
128,cold,True,1810311,0.108609,4493822,1822
128,cold,True,1740288,0.087174,4157384,1751
128,cold,True,1886380,0.12841,4790081,1897
128,cold,True,1829435,0.082334,4753270,1841
128,cold,True,1939201,0.144136,5342444,1953
128,cold,True,1705617,0.132763,4450928,1716
128,cold,True,1909905,0.125178,5979412,1925
128,cold,True,1867855,0.106147,5036036,1881
128,cold,True,1766454,0.110717,4682098,1779
128,cold,True,1759566,0.082036,4604776,1773
128,cold,True,1776347,0.101827,4793851,1789
128,cold,True,1664525,0.118037,4518746,1677
128,cold,True,1598462,0.304172,4339834,1610
128,cold,True,1918907,0.109816,4593513,1932
128,cold,True,1828701,0.103864,5669469,1840
128,cold,True,1728945,0.120548,4740342,1743
128,cold,True,1889660,0.117855,4590939,1900
128,cold,True,1826390,0.140162,5156601,1839
128,cold,True,1857213,0.11688,5868286,1873
128,cold,True,12895090,0.094307,13186742,12909
128,cold,True,1931338,0.13219,4959381,1942
128,cold,True,1768916,0.102418,5491741,1780
128,cold,True,1899422,0.073249,5871843,1916
128,cold,True,1908554,0.114766,5123627,1926
128,cold,True,1732011,0.094117,5287224,1744
128,cold,True,2013326,0.113982,5330006,2026
128,cold,True,1704300,0.135553,4796832,1719
128,cold,True,1685724,0.075961,4663246,1698
128,cold,True,1737541,0.114716,5008848,1749
128,cold,True,1695604,0.102238,5123894,1708
128,cold,True,1737607,0.070213,4148174,1749
128,cold,True,1755660,0.133437,5265107,1769
128,cold,True,1890848,0.112366,4793418,1903
128,cold,True,1798269,0.085091,4775099,1814
128,cold,True,1691618,0.130266,4737370,1704
128,cold,True,1703955,0.101129,5044294,1715
128,cold,True,1751496,0.133878,5109529,1766
128,cold,True,1790136,0.123282,5122366,1801
128,cold,True,1655810,0.148609,4756165,1667
128,cold,True,1883090,0.118222,4922125,1902
128,cold,True,1795347,0.087934,5371513,1809
128,cold,True,1830063,0.107805,5845597,1843
128,cold,True,1822285,0.132883,4611822,1837
128,cold,True,1760160,0.091916,5087164,1773
128,cold,True,1770863,0.121772,5678162,1783
128,cold,True,1808966,0.088963,4795552,1825
128,cold,True,1681127,0.094916,4843037,1694
128,cold,True,1613155,0.124015,5107750,1627
128,cold,True,2033680,0.127064,6732380,2058
128,cold,True,1793970,0.121893,4276539,1811
128,cold,True,1628244,0.089964,5121409,1639
128,cold,True,2327191,0.103237,5192178,2339
128,cold,True,1768325,0.131219,4787306,1779
128,cold,True,1752757,0.121969,4615244,1766
128,cold,True,1774810,0.101623,5362312,1786
128,cold,True,1803283,0.116944,5962801,1816
128,cold,True,1607582,0.089195,4085692,1625
128,cold,True,1689853,0.087181,5088999,1702
128,cold,True,1933411,0.121505,5217948,1947
128,cold,True,1675110,0.103104,3997502,1687
128,cold,True,1698876,0.096268,4212373,1713
128,cold,True,1589624,0.085893,4763482,1600
128,cold,True,1556439,0.119045,4460817,1568
128,cold,True,1798212,0.122453,4761019,1811
128,cold,True,1741270,0.096162,4862624,1753
128,cold,True,1782634,0.105283,4652327,1795
128,cold,True,1946239,0.112199,5511907,1961
128,cold,True,1812899,0.109131,5142933,1827
128,cold,True,1669488,0.116471,4661507,1681
128,cold,True,1770273,0.124064,5114287,1782
128,cold,True,1968330,0.097712,4810164,1980
128,cold,True,1789882,0.130309,4821160,1803
128,cold,True,1865762,0.118451,5260270,1878
128,cold,True,1751548,0.098119,4491009,1762
128,cold,True,1825750,0.0905,5150754,1841
